ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
UCB5670	5670	UCB	WATER QUALITY	Total Cu	Total Copper	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5671	5671	UCB	WATER QUALITY	Total Fe	Total Iron	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5672	5672	UCB	WATER QUALITY	Total K	Total Potassium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5673	5673	UCB	WATER QUALITY	Total La	Total Lanthanum	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5674	5674	UCB	WATER QUALITY	Total Mg	Total Magnesium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5675	5675	UCB	WATER QUALITY	Total Mn	Total Manganese	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5676	5676	UCB	WATER QUALITY	Total Mo	Total Molybdenum	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5677	5677	UCB	WATER QUALITY	Total Na	Total Sodium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5678	5678	UCB	WATER QUALITY	Total Ni	Total Nickel	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5679	5679	UCB	WATER QUALITY	Total P	Total Phosphorus	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5680	5680	UCB	WATER QUALITY	Total Pb	Total Lead	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5681	5681	UCB	WATER QUALITY	Total S	Total Sulfur	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5682	5682	UCB	WATER QUALITY	Total Se	Total Selenium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5683	5683	UCB	WATER QUALITY	Total Si	Total Silicon	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5684	5684	UCB	WATER QUALITY	Total Yb	Total Ytterbium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5685	5685	UCB	WATER QUALITY	Urea	Urea	µg N/L	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5686	5686	UCB	WATER QUALITY	Yb	Yterbium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5687	5687	UCB	WATER QUALITY	Yb	Yterbium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5688	5688	UCB	WATER QUALITY	Zn	Zinc	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5689	5689	UCB	WATER QUALITY	Zn	Zinc	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5690	5690	UCB	WATER QUALITY	Zn	Zinc	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5691	5691	UCB	WATER QUALITY	Alkaline Persulfate Total Nitrogen	Aluminum	µg/ml	Irregular		2010	2010	2010-01-01	Present	now	2019-12-31	10	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5692	5692	UCB	WATER QUALITY	EC	Electrical Conductivity	µS/cm	Irregular		2010	2010	2010-01-01	Present	now	2019-12-31	10	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5693	5693	UCB	WATER QUALITY	NH3/NH4	Ammonia/Ammonium	ppm	Irregular		2010	2010	2010-01-01	Present	now	2019-12-31	10	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5694	5694	UCB	WATER QUALITY	Urea	Urea	µg N/L	Irregular		2010	2010	2010-01-01	Present	now	2019-12-31	10	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5695	5695	UCB	WATER QUALITY	Alkaline Persulfate Total Nitrogen	Alkaline Persulfate Total Nitrogen	µg/ml	Irregular		2010	2010	2010-01-01	Present	now	2019-12-31	10	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5696	5696	UCB	WATER QUALITY	EC	Electrical Conductivity	µS/cm	Irregular		2010	2010	2010-01-01	Present	now	2019-12-31	10	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5697	5697	UCB	WATER QUALITY	NH3/NH4	Ammonia/Ammonium	ppm	Irregular		2010	2010	2010-01-01	Present	now	2019-12-31	10	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5698	5698	UCB	WATER QUALITY	Urea	Urea	µg N/L	Irregular		2010	2010	2010-01-01	Present	now	2019-12-31	10	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5699	5699	UCB	WATER QUALITY	Dissolved Al	Dissolved Aluminum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5700	5700	UCB	WATER QUALITY	Dissolved Al	Dissolved Aluminum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5701	5701	UCB	WATER QUALITY	Dissolved Al	Dissolved Aluminum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5702	5702	UCB	WATER QUALITY	Dissolved As	Dissolved Arsenic	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5703	5703	UCB	WATER QUALITY	Dissolved As	Dissolved Arsenic	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5704	5704	UCB	WATER QUALITY	Dissolved As	Dissolved Arsenic	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5705	5705	UCB	WATER QUALITY	Dissolved Ca	Dissolved Calcium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5706	5706	UCB	WATER QUALITY	Dissolved Ca	Dissolved Calcium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5707	5707	UCB	WATER QUALITY	Dissolved Ca	Dissolved Calcium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5708	5708	UCB	WATER QUALITY	Dissolved Cu	Dissolved Copper	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5709	5709	UCB	WATER QUALITY	Dissolved Cu	Dissolved Copper	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5710	5710	UCB	WATER QUALITY	Dissolved Cu	Dissolved Copper	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5711	5711	UCB	WATER QUALITY	Dissolved Fe	Dissolved Iron	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5712	5712	UCB	WATER QUALITY	Dissolved Fe	Dissolved Iron	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5713	5713	UCB	WATER QUALITY	Dissolved Fe	Dissolved Iron	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5714	5714	UCB	WATER QUALITY	Dissolved Hg	Dissolved Mercury	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5715	5715	UCB	WATER QUALITY	Dissolved Hg	Dissolved Mercury	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5716	5716	UCB	WATER QUALITY	Dissolved Hg	Dissolved Mercury	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5717	5717	UCB	WATER QUALITY	Dissolved K	Dissolved Potassium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5718	5718	UCB	WATER QUALITY	Dissolved K	Dissolved Potassium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5719	5719	UCB	WATER QUALITY	Dissolved K	Dissolved Potassium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5720	5720	UCB	WATER QUALITY	Dissolved La	Dissolved Lanthanum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5721	5721	UCB	WATER QUALITY	Dissolved La	Dissolved Lanthanum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5722	5722	UCB	WATER QUALITY	Dissolved La	Dissolved Lanthanum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5723	5723	UCB	WATER QUALITY	Dissolved Mg	Dissolved Magnesium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5724	5724	UCB	WATER QUALITY	Dissolved Mg	Dissolved Magnesium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5725	5725	UCB	WATER QUALITY	Dissolved Mg	Dissolved Magnesium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5726	5726	UCB	WATER QUALITY	Dissolved Mn	Dissolved Manganese	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5727	5727	UCB	WATER QUALITY	Dissolved Mn	Dissolved Manganese	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5728	5728	UCB	WATER QUALITY	Dissolved Mn	Dissolved Manganese	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5729	5729	UCB	WATER QUALITY	Dissolved Mo	Dissolved Molybdenum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5730	5730	UCB	WATER QUALITY	Dissolved Mo	Dissolved Molybdenum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5731	5731	UCB	WATER QUALITY	Dissolved Mo	Dissolved Molybdenum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5732	5732	UCB	WATER QUALITY	Dissolved Na	Dissolved Sodium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5733	5733	UCB	WATER QUALITY	Dissolved Na	Dissolved Sodium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5734	5734	UCB	WATER QUALITY	Dissolved Na	Dissolved Sodium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5735	5735	UCB	WATER QUALITY	Dissolved Ni	Dissolved Nickel	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5736	5736	UCB	WATER QUALITY	Dissolved Ni	Dissolved Nickel	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5737	5737	UCB	WATER QUALITY	Dissolved Ni	Dissolved Nickel	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5738	5738	UCB	WATER QUALITY	Dissolved P	Dissolved Phosphorus	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5739	5739	UCB	WATER QUALITY	Dissolved P	Dissolved Phosphorus	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5740	5740	UCB	WATER QUALITY	Dissolved P	Dissolved Phosphorus	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5741	5741	UCB	WATER QUALITY	Dissolved Pb	Dissolved Lead	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5742	5742	UCB	WATER QUALITY	Dissolved Pb	Dissolved Lead	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5743	5743	UCB	WATER QUALITY	Dissolved Pb	Dissolved Lead	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5744	5744	UCB	WATER QUALITY	Dissolved S	Dissolved Sulfur	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5745	5745	UCB	WATER QUALITY	Dissolved S	Dissolved Sulfur	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5746	5746	UCB	WATER QUALITY	Dissolved S	Dissolved Sulfur	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5747	5747	UCB	WATER QUALITY	Dissolved Si	Dissolved Silicon	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5748	5748	UCB	WATER QUALITY	Dissolved Si	Dissolved Silicon	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5749	5749	UCB	WATER QUALITY	Dissolved Si	Dissolved Silicon	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5750	5750	UCB	WATER QUALITY	Dissolved Yb	Dissolved Ytterbium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5751	5751	UCB	WATER QUALITY	Dissolved Yb	Dissolved Ytterbium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5752	5752	UCB	WATER QUALITY	Dissolved Yb	Dissolved Ytterbium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5753	5753	UCB	WATER QUALITY	Dissolved Zn	Dissolved Zinc	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5754	5754	UCB	WATER QUALITY	Dissolved Zn	Dissolved Zinc	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5755	5755	UCB	WATER QUALITY	Dissolved Zn	Dissolved Zinc	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5756	5756	UCB	WATER QUALITY	NO3	Nitrate	ppm	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5757	5757	UCB	WATER QUALITY	pH	pH		Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5758	5758	UCB	WATER QUALITY	Dissolved Se	Dissolved Selenium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
