"","ID","RowID","LTARSite.Code","Category","DataSetVariableName","AttributeDescription","Units","TemporalResolution","TemporalResolutionStandard","StartDate","StartDateStandard","StartDateAgCROS","EndDate","EndDateStandard","EndDateAgCros","DateDif_yrs","ResponsiblePersons","StorageFormat","URLdataAccess","LocationIDoutsideNetwork","SpatialRepeats","SpatialDescription","PublicAccess","Network.Category","AgCROS.Table","AgCROS.VarName","NALT.Keywords","subsite","Repo.Name","Model.Name","NALT.Subject","ISO.Topic","Common.Experiment"
"3882","",,"GACP","Soils","TempC_5cm","soil_temperature_5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_57","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3883","",,"GACP","Soils","TempC_20cm","soil_temperature_20cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_57","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3884","",,"GACP","Soils","SM_2_5cm","soil_moisture_2.5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_58","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3885","",,"GACP","Soils","SM_5cm","soil_moisture_5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_58","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3886","",,"GACP","Soils","SM_20cm","soil_moisture_20cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_58","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3887","",,"GACP","Soils","TempC_2_5cm","soil_temperature_2.5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_58","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3888","",,"GACP","Soils","TempC_5cm","soil_temperature_5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_58","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3889","",,"GACP","Soils","TempC_20cm","soil_temperature_20cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_58","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3890","",,"GACP","Soils","SM_2_5cm","soil_moisture_2.5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_59","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3891","",,"GACP","Soils","SM_5cm","soil_moisture_5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_59","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3892","",,"GACP","Soils","SM_20cm","soil_moisture_20cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_59","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3893","",,"GACP","Soils","TempC_2_5cm","soil_temperature_2.5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_59","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3894","",,"GACP","Soils","TempC_5cm","soil_temperature_5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_59","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3895","",,"GACP","Soils","TempC_20cm","soil_temperature_20cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"BP_59","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3896","",,"GACP","Soils","SM_2_5cm","soil_moisture_2.5cm","%","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_02","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3897","",,"GACP","Soils","SM_5cm","soil_moisture_5cm","%","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_02","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3898","",,"GACP","Soils","SM_20cm","soil_moisture_20cm","%","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_02","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3899","",,"GACP","Soils","TempC_2_5cm","soil_temperature_2.5cm","Deg C","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_02","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3900","",,"GACP","Soils","TempC_5cm","soil_temperature_5cm","Deg C","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_02","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3901","",,"GACP","Soils","TempC_20cm","soil_temperature_20cm","Deg C","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_02","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3902","",,"GACP","Soils","SM_2_5cm","soil_moisture_2.5cm","%","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_20","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3903","",,"GACP","Soils","SM_5cm","soil_moisture_5cm","%","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_20","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3904","",,"GACP","Soils","SM_20cm","soil_moisture_20cm","%","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_20","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3905","",,"GACP","Soils","TempC_2_5cm","soil_temperature_2.5cm","Deg C","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_20","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3906","",,"GACP","Soils","TempC_5cm","soil_temperature_5cm","Deg C","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_20","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3907","",,"GACP","Soils","TempC_20cm","soil_temperature_20cm","Deg C","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_20","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3908","",,"GACP","Soils","SM_2_5cm","soil_moisture_2.5cm","%","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_28","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3909","",,"GACP","Soils","SM_5cm","soil_moisture_5cm","%","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_28","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3910","",,"GACP","Soils","SM_20cm","soil_moisture_20cm","%","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_28","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3911","",,"GACP","Soils","TempC_2_5cm","soil_temperature_2.5cm","Deg C","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_28","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3912","",,"GACP","Soils","TempC_5cm","soil_temperature_5cm","Deg C","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_28","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3913","",,"GACP","Soils","TempC_20cm","soil_temperature_20cm","Deg C","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_28","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3914","",,"GACP","Soils","SM_2_5cm","soil_moisture_2.5cm","%","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_32","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3915","",,"GACP","Soils","SM_5cm","soil_moisture_5cm","%","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_32","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3916","",,"GACP","Soils","SM_20cm","soil_moisture_20cm","%","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_32","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3917","",,"GACP","Soils","TempC_2_5cm","soil_temperature_2.5cm","Deg C","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_32","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3918","",,"GACP","Soils","TempC_5cm","soil_temperature_5cm","Deg C","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_32","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3919","",,"GACP","Soils","TempC_20cm","soil_temperature_20cm","Deg C","1 hour","","","","2018-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_32","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3920","",,"GACP","Soils","SM_2_5cm","soil_moisture_2.5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_06","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3921","",,"GACP","Soils","SM_5cm","soil_moisture_5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_06","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3922","",,"GACP","Soils","SM_20cm","soil_moisture_20cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_06","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3923","",,"GACP","Soils","TempC_2_5cm","soil_temperature_2.5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_06","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3924","",,"GACP","Soils","TempC_5cm","soil_temperature_5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_06","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3925","",,"GACP","Soils","TempC_20cm","soil_temperature_20cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_06","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3926","",,"GACP","Soils","SM_2_5cm","soil_moisture_2.5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_14","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3927","",,"GACP","Soils","SM_5cm","soil_moisture_5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_14","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3928","",,"GACP","Soils","SM_20cm","soil_moisture_20cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_14","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3929","",,"GACP","Soils","TempC_2_5cm","soil_temperature_2.5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_14","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3930","",,"GACP","Soils","TempC_5cm","soil_temperature_5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_14","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3931","",,"GACP","Soils","TempC_20cm","soil_temperature_20cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_14","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3932","",,"GACP","Soils","SM_2_5cm","soil_moisture_2.5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_22","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3933","",,"GACP","Soils","SM_5cm","soil_moisture_5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_22","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3934","",,"GACP","Soils","SM_20cm","soil_moisture_20cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_22","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3935","",,"GACP","Soils","TempC_2_5cm","soil_temperature_2.5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_22","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3936","",,"GACP","Soils","TempC_5cm","soil_temperature_5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_22","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3937","",,"GACP","Soils","TempC_20cm","soil_temperature_20cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_22","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3938","",,"GACP","Soils","SM_2_5cm","soil_moisture_2.5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_39","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3939","",,"GACP","Soils","SM_5cm","soil_moisture_5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_39","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3940","",,"GACP","Soils","SM_20cm","soil_moisture_20cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_39","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3941","",,"GACP","Soils","TempC_2_5cm","soil_temperature_2.5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_39","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3942","",,"GACP","Soils","TempC_5cm","soil_temperature_5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_39","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3943","",,"GACP","Soils","TempC_20cm","soil_temperature_20cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_39","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3944","",,"GACP","Soils","SM_2_5cm","soil_moisture_2.5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_41","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3945","",,"GACP","Soils","SM_5cm","soil_moisture_5cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_41","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3946","",,"GACP","Soils","SM_20cm","soil_moisture_20cm","%","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_41","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3947","",,"GACP","Soils","TempC_2_5cm","soil_temperature_2.5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_41","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3948","",,"GACP","Soils","TempC_5cm","soil_temperature_5cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_41","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3949","",,"GACP","Soils","TempC_20cm","soil_temperature_20cm","Deg C","1 hour","","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Williford_41","Closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"3950","",,"GACP","vegetation","TargTempC","target_temperature","Deg C","","1 minute","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Apogee1","Closed","","","","",,"",,"Natural Resources, Earth and Environmental Sciences","",
"3951","",,"GACP","vegetation","TargTempC","target_temperature","Deg C","","1 minute","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Apogee2","Closed","","","","",,"",,"Natural Resources, Earth and Environmental Sciences","",
"3952","",,"GACP","vegetation","TargTempC","target_temperature","Deg C","","1 minute","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Apogee3","Closed","","","","",,"",,"Natural Resources, Earth and Environmental Sciences","",
"3953","",,"GACP","vegetation","TargTempC","target_temperature","Deg C","","1 minute","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Apogee4","Closed","","","","",,"",,"Natural Resources, Earth and Environmental Sciences","",
"3954","",,"GACP","vegetation","TargTempC","target_temperature","Deg C","","1 minute","","","2019-01-01","","","2019-12-31",,"Alisa Coffin",".csv","",,,"Apogee5","Closed","","","","",,"",,"Natural Resources, Earth and Environmental Sciences","",
"3955","GB3042",3042,"GB","METEOROLOGY","l1_orc1_climate_wnd3dr","resultant wind direction","°N","15 minute","15 minute","3/16/98","1998-03-16","1998-03-16","1/28/19","2019-01-28","2019-01-28",21,"Marks","SAS V9","","","1","point","Open","Biodiversity","WeatherDaily, WeatherStation","Wind direction air, daily, mean","",,,,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere","no"
"3956","GB3043",3043,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_shf_3","soil heat flux","W/m2","30 minute","30 minute","7/31/14","2014-07-31","2014-07-31","10/27/17","2017-10-27","2017-10-27",3,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","Soil Heat Flux ","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"3957","GB3044",3044,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_ir_tc","infrared surface temperature","°C","30 minute","30 minute","5/6/15","2015-05-06","2015-05-06","3/24/19","2019-03-24","2019-03-24",4,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3958","GB3045",3045,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_par","photosynthetically active radiation","photons/m2/s","30 minute","30 minute","5/6/15","2015-05-06","2015-05-06","3/24/19","2019-03-24","2019-03-24",4,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3959","GB3046",3046,"GB","LAND-ATMOSPHERE FLUXES (EC)","qlosecflux_ir_tc","infrared surface temperature","°C","30 minute","30 minute","4/30/15","2015-04-30","2015-04-30","3/24/19","2019-03-24","2019-03-24",4,"Flerchinger","SAS V9","Ameriflux","US-Rls","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3960","GB3047",3047,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_ir_tc","infrared surface temperature","°C","30 minute","30 minute","4/30/15","2015-04-30","2015-04-30","3/24/19","2019-03-24","2019-03-24",4,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
