"","ID","RowID","LTARSite.Code","Category","DataSetVariableName","AttributeDescription","Units","TemporalResolution","TemporalResolutionStandard","StartDate","StartDateStandard","StartDateAgCROS","EndDate","EndDateStandard","EndDateAgCros","DateDif_yrs","ResponsiblePersons","StorageFormat","URLdataAccess","LocationIDoutsideNetwork","SpatialRepeats","SpatialDescription","PublicAccess","Network.Category","AgCROS.Table","AgCROS.VarName","NALT.Keywords","subsite","Repo.Name","Model.Name","NALT.Subject","ISO.Topic","Common.Experiment"
"5294","KBS4365",4365,"KBS",NA,"AirTmp_107_avg","air temperature at 2 meters (measured with a Campbell 107 temperature probe)","celsius",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/13",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5295","KBS4366",4366,"KBS",NA,"Barometer_AVG","barometer","millibar",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/13",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Pressure",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5296","KBS4367",4367,"KBS",NA,"mean_annual_temperature","mean annual temperature in degree C. (Some studies reported multiple values so this is a text column instead of a numeric column.)","",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/405",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5297","KBS4368",4368,"KBS",NA,"PAR_AVG","photosynthetically active radiation","microEinsteinPerMeterSquaredPerSecond",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/13",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Photosynthetically active radiation",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5298","KBS4369",4369,"KBS",NA,"precipitation","annual precipitation","millimeter",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/405",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, total, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5299","KBS4370",4370,"KBS",NA,"rain_mm","rainfall in mm","millimeter",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/392",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, total, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5300","KBS4371",4371,"KBS",NA,"RH","relative humidity (measured with an HMP45C)","pascalPerHectoPascal",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/13",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Relative humidity, air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5301","KBS4372",4372,"KBS",NA,"snow_depth_mm","the snow depth on the ground in mm","millimeter",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/529",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, snow, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5302","KBS4373",4373,"KBS",NA,"snow_precipitation_mm","the amount of snowfall in mm","millimeter",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/529",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, snow, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5303","KBS4374",4374,"KBS",NA,"soil_temperature","soil temperature at 10 cm","celsius",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/167",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","avg soil temp",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5304","KBS4375",4375,"KBS",NA,"SolRad_AVG","solar radiation","wattsPerSquareMeter",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/13",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Solar radiation, total, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5305","KBS4376",4376,"KBS",NA,"temperature","soil temperature 0-10 cm","celsius",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/113",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","avg soil temp",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5306","KBS4377",4377,"KBS",NA,"temperature","soil temperature at 5 cm","celsius",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/148",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","avg soil temp",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5307","KBS4378",4378,"KBS",NA,"temperature","the air temperature used for the flux calculation","celsius",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/28",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","avg soil temp",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5308","KBS4379",4379,"KBS",NA,"Temperature","soil temperature (0-10 cm)","celsius",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/114",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","avg soil temp",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5309","KBS4380",4380,"KBS",NA,"Temperature","soil temperature (0-10 cm)","celsius",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/115",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","avg soil temp",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5310","KBS4381",4381,"KBS",NA,"Temperature","soil temperature 0 - 10 cm","celsius",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/116",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","avg soil temp",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5311","KBS4382",4382,"KBS",NA,"temperature_c","soil temperature at 5 cm","celsius",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/533",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","avg soil temp",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5312","KBS4383",4383,"KBS",NA,"temperature_max","maximum daily temperature","fahrenheit",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/181",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily,maximum",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5313","KBS4384",4384,"KBS",NA,"temperature_min","minimum daily temperature","fahrenheit",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/181",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily, minimum",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5314","KBS4385",4385,"KBS",NA,"WIND_DIRECTION","wind direction (0-360 degrees) weighted by wind speed","degree",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/13",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Wind direction air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5315","KBS4386",4386,"KBS",NA,"wind_direction_mean","mean wind direction","degree",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/155",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Wind direction air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5316","KBS4387",4387,"KBS",NA,"WIND_SPEED","wind speed","metersPerSecond",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/13",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Wind speed, air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5317","KBS4388",4388,"KBS",NA,"wind_speed_max_10_m","Maximum wind gust observed at 10 meters.","metersPerSecond",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/561",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","wind speed, air, daily, max",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5318","KBS4389",4389,"KBS",NA,"wind_speed_mean","mean wind speed","metersPerSecond",NA,NA,"","","","","","",NA,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/155",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Wind speed, air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5319","KBS4390",4390,"KBS",NA,"air_temp_mean","daily mean air temp","celsius",NA,NA,"5/8/2013","2013-05-08","2013-05-08","9/6/2013","2013-09-06","2013-09-06",1,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/569",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5320","KBS4391",4391,"KBS",NA,"precipitation_mm","daily precip in mm","millimeter",NA,NA,"5/8/2013","2013-05-08","2013-05-08","9/6/2013","2013-09-06","2013-09-06",1,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/569",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, total, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5321","KBS4392",4392,"KBS",NA,"air_temp_avg","average air temperature","celsius",NA,NA,"1/1/2007","2007-01-01","2007-01-01","1/1/2010","2010-01-01","2010-01-01",3,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/189",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5322","KBS4393",4393,"KBS",NA,"T0-2cm","temperature, 0 to 2 cm","celsius",NA,NA,"1/1/1989","1989-01-01","1989-01-01","1/1/1998","1998-01-01","1998-01-01",9,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/81",NA,NA,NA,"open","Meteorology","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5323","KBS4394",4394,"KBS",NA,"T3-15cm","temperature, 3 to 15 cm","celsius",NA,NA,"1/1/1989","1989-01-01","1989-01-01","1/1/1998","1998-01-01","1998-01-01",9,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/81",NA,NA,NA,"open","Meteorology","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5324","KBS4395",4395,"KBS",NA,"air_temp_max","the maximum air temperature during the month","celsius",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2014","2014-01-01","2014-01-01",26,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/448",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily,maximum",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5325","KBS4396",4396,"KBS",NA,"air_temp_mean","the mean air temperature","celsius",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2014","2014-01-01","2014-01-01",26,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/448",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Wind direction air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5326","KBS4397",4397,"KBS",NA,"air_temp_min","the minimum air temperature during the month","celsius",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2014","2014-01-01","2014-01-01",26,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/448",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily, minimum",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5327","KBS4398",4398,"KBS",NA,"precipitation","total precipitation","millimeter",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2014","2014-01-01","2014-01-01",26,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/448",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, total, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5328","KBS4399",4399,"KBS",NA,"air_temp_max","maximum air temperature in C","celsius",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2016","2016-01-01","2016-01-01",28,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/143",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily,maximum",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5329","KBS4400",4400,"KBS",NA,"Air_temp_max","maximum temperature recorded","celsius",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2016","2016-01-01","2016-01-01",28,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/247",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily,maximum",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5330","KBS4401",4401,"KBS",NA,"Air_Temp_Mean","average temperature","celsius",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2016","2016-01-01","2016-01-01",28,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/247",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Wind direction air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5331","KBS4402",4402,"KBS",NA,"air_temp_min","minimum air temperature in C","celsius",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2016","2016-01-01","2016-01-01",28,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/143",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily, minimum",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5332","KBS4403",4403,"KBS",NA,"Air_temp_min","minimum temperature recorded","celsius",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2016","2016-01-01","2016-01-01",28,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/247",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily, minimum",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5333","KBS4404",4404,"KBS",NA,"dew_point","dew point","celsius",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2016","2016-01-01","2016-01-01",28,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/143",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Dew point, air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5334","KBS4405",4405,"KBS",NA,"par","photosynthetically active radiation","microEinsteinPerMeterSquaredPerSecond",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2016","2016-01-01","2016-01-01",28,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/143",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Photosynthetically active radiation",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5335","KBS4406",4406,"KBS",NA,"precipitation","rainfall","millimeter",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2016","2016-01-01","2016-01-01",28,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/143",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, total, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5336","KBS4407",4407,"KBS",NA,"Precipitation","amount of precipitation recorded","millimeter",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2016","2016-01-01","2016-01-01",28,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/247",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, total, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5337","KBS4408",4408,"KBS",NA,"solar_radiation","average solar radiation","megaJoulePerMeterSquared",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2016","2016-01-01","2016-01-01",28,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/143",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Solar radiation, vegetated ground, no media, daily, total",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5338","KBS4409",4409,"KBS",NA,"wind_run","the distance wind would travel in a day","kilometer",NA,NA,"1/1/1988","1988-01-01","1988-01-01","1/1/2016","2016-01-01","2016-01-01",28,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/143",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","wind run",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5339","KBS4410",4410,"KBS",NA,"Daily_AirTemp_AbsMax_C","Maximum daily air temperature","celsius",NA,NA,"1/1/1988","1988-01-01","1988-01-01","2/1/2017","2017-02-01","2017-02-01",29,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/175",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily,maximum",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5340","KBS4411",4411,"KBS",NA,"Daily_AirTemp_AbsMin_C","Minimum daily air temperature","celsius",NA,NA,"1/1/1988","1988-01-01","1988-01-01","2/1/2017","2017-02-01","2017-02-01",29,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/175",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily, minimum",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5341","KBS4412",4412,"KBS",NA,"Daily_AirTemp_Mean_C","Mean daily air temperature","celsius",NA,NA,"1/1/1988","1988-01-01","1988-01-01","2/1/2017","2017-02-01","2017-02-01",29,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/175",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Dew point, air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5342","KBS4413",4413,"KBS",NA,"Daily_Atmpressure_Mean_hpa","Mean daily air pressure","hectoPascal",NA,NA,"1/1/1988","1988-01-01","1988-01-01","2/1/2017","2017-02-01","2017-02-01",29,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/175",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Solar radiation, vegetated ground, no media, daily, total",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5343","KBS4414",4414,"KBS",NA,"Daily_GlobalRad_Total_mjm2","Daily global solar radiations","megaJoulePerMeterSquared",NA,NA,"1/1/1988","1988-01-01","1988-01-01","2/1/2017","2017-02-01","2017-02-01",29,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/175",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Solar radiation, vegetated ground, no media, daily, total",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5344","KBS4415",4415,"KBS",NA,"Daily_Precip_Total_mm","Daily precipitation","millimeter",NA,NA,"1/1/1988","1988-01-01","1988-01-01","2/1/2017","2017-02-01","2017-02-01",29,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/175",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, total, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5345","KBS4416",4416,"KBS",NA,"Daily_RH_Mean_pct","Mean daily relative humidity","dimensionless",NA,NA,"1/1/1988","1988-01-01","1988-01-01","2/1/2017","2017-02-01","2017-02-01",29,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/175",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Relative humidity, air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5346","KBS4417",4417,"KBS",NA,"Daily_WindDir_Mean_deg","Daily average wind direction","degree",NA,NA,"1/1/1988","1988-01-01","1988-01-01","2/1/2017","2017-02-01","2017-02-01",29,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/175",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Wind direction air, daily, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5347","KBS4418",4418,"KBS",NA,"Daily_WindSp_Mean_msec","Daily mean wind speed","metersPerSecond",NA,NA,"1/1/1988","1988-01-01","1988-01-01","2/1/2017","2017-02-01","2017-02-01",29,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/175",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Wind speed, air, timestep, mean",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5348","KBS4419",4419,"KBS",NA,"daily_air_temp_c","average temperature between December 1st to March 31st","celsius",NA,NA,"1/1/1950","1950-01-01","1950-01-01","1/1/2013","2013-01-01","2013-01-01",63,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/530",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily, minimum",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5349","KBS4420",4420,"KBS",NA,"days_with_snow_cover","the number of days that ground was covered with snow","number",NA,NA,"1/1/1950","1950-01-01","1950-01-01","1/1/2013","2013-01-01","2013-01-01",63,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/530",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, snow, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5350","KBS4421",4421,"KBS",NA,"precip_as_snow","the amount of precipitation as snow for the year","millimeter",NA,NA,"1/1/1950","1950-01-01","1950-01-01","1/1/2013","2013-01-01","2013-01-01",63,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/530",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, snow, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5351","KBS4422",4422,"KBS",NA,"Damaging_Wind","occurence of damaging wind for the observation period","",NA,NA,"1/1/1948","1948-01-01","1948-01-01","1/1/2018","2018-01-01","2018-01-01",70,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/31",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","wind speed, air, daily, max",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5352","KBS4423",4423,"KBS",NA,"Fog","occurence of fog for the observation period","",NA,NA,"1/1/1948","1948-01-01","1948-01-01","1/1/2018","2018-01-01","2018-01-01",70,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/31",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Fog",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5353","KBS4424",4424,"KBS",NA,"Glaze","occurence of glaze (freezing rain) for the observation period","",NA,NA,"1/1/1948","1948-01-01","1948-01-01","1/1/2018","2018-01-01","2018-01-01",70,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/31",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Glaze",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5354","KBS4425",4425,"KBS",NA,"Precip_On_Ground","depth of snow on ground at time of observation","inch",NA,NA,"1/1/1948","1948-01-01","1948-01-01","1/1/2018","2018-01-01","2018-01-01",70,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/31",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, snow, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5355","KBS4426",4426,"KBS",NA,"Precip_Rain","precipitation as rain for previous 24 hour period. An 'M' indicates that the rainfall was not measured that day and any rain that is collected is added to the subsequent measurement.","inch",NA,NA,"1/1/1948","1948-01-01","1948-01-01","1/1/2018","2018-01-01","2018-01-01",70,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/31",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, total, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
"5356","KBS4427",4427,"KBS",NA,"Precip_Snow","precipitation as snow for previous 24 hour period","inch",NA,NA,"1/1/1948","1948-01-01","1948-01-01","1/1/2018","2018-01-01","2018-01-01",70,"KBS information manager","sql","https://lter.kbs.msu.edu/datatables/31",NA,NA,NA,"open","Meteorology","WeatherDaily, WeatherStation","Precipitation, snow, no media, daily",NA,NA,NA,NA,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",NA
